UUID;Artist;Track title;Album;Duration (milliseconds)
b05b1e8d-0504-3564-a3f1-798b3496219c;Павел Пиковский;Пока мы веселую воду... / Побыть одному;NEOбычная акустика Live (Живые 14.11.2014);343440
4c3c5c93-23d7-37d8-9575-285030d23978;Павел Пиковский;Антивоенный джаз (feat. группа Хьюго);Сказки Хьюго;220001
1e10e6bb-750c-3eb2-8152-a1d41abe8d63;Павел Пиковский;Вы обнаружены (feat. группа Хьюго);Сказки Хьюго;247612
53129689-36db-319d-a1e9-ec48f907c5eb;Павел Пиковский;Кали-юга (feat. группа Хьюго);Сказки Хьюго;233506
a7727c73-681a-3e5c-a108-88bcea6a61ce;Павел Пиковский;Меняй (feat. группа Хьюго);Сказки Хьюго;173242
68819b5f-88c4-3000-a59b-fade0dc1c25e;Павел Пиковский;Небо мое сердце;Сказки Хьюго;278700
f6813e07-8216-3f04-931c-79c3e699eed7;Пикник;Немного огня;Большая игра;252000
fa0b5eb4-6bca-3598-b061-606b17aefb93;Пикник;Твое сердце должно быть моим;Большая игра;263000
fb99cf36-e2c4-3a99-9f8e-7da32e14db3b;Пикник;Говорит и показывает;Говорит и показывает;261000
cf10554c-af68-34f2-a5c3-f3339610862a;Пикник;До Содома далеко;Говорит и показывает;321000
58fbea97-1eb4-394e-a297-f9fe30597cd6;Пикник;Пентакль;Говорит и показывает;308000
307ff5a4-2b87-3d9f-ae52-d9e9ab64632d;Пикник;Серебра!!!;Говорит и показывает;264000
97c4315a-5443-3d9e-981c-1df5fbc0dbc9;Пикник;Я почти итальянец;Говорит и показывает;262000
0827edda-accb-3df0-97f5-8e99c46fede7;Пикник;Вечер;Дым;315000
4a5fd75e-077c-3508-b3bb-8161a9bcb3bf;Пикник;Фиолетово-черный;Египтянин;251000
4d7d7d85-bec0-388b-8682-5055c670b322;Пикник;Иероглиф;Иероглиф;374000
486ba311-a319-3777-91db-2b8ff9e02192;Пикник;Остров;Иероглиф;289000
11c9400c-00a1-37d1-8fa6-07d63c54c345;Пикник;Телефон;Иероглиф;297000
d76817dd-576f-39ab-b1ab-1bcf090f8d39;Пикник;Из коры себе подругу выстругал...;Королевство кривых;263000
2fc87f1a-1df6-3272-8c10-5b7bc8277bf1;Пикник;Когда призрачный свет...;Королевство кривых;314000
7397fe2e-b698-354d-ab9d-b5d3d82f8fde;Пикник;Королевство Кривых;Королевство кривых;290000
453ebe49-63de-3c35-92a6-07a930b133ab;Пикник;У шамана три руки;Королевство кривых;211000
46b4433f-9037-35b6-a2fd-5c9d3c53f369;Пикник;Из мышеловки;Мракобесие и джаз;270000
8cf45602-67a1-34c6-b6eb-3567b058d1dc;Пикник;Великан;Танец волка;300000
ae9176a0-0613-3e9a-989e-5eb449086cac;Пикник;Азбука Морзе;Чужестранец;257000
33496f28-5eb3-353e-aea3-536d8a804e14;Пикник;Азбука Морзе (Single Mix);Чужестранец;257000
e7e74034-697f-3b3e-9353-c2fef08e7a47;Пикник;А может быть и не было меня;Чужой;347000
4a3aa3fb-3d61-32fa-ae31-043a3fdb96b0;Пилар;Молчать (ча-ча-ча);Pilar;224796
e3e73eeb-3152-3ff3-8a47-5c3ded101872;Пилар;Веснушки;Альбом;171548
31bc611e-ffe3-3adf-9aa2-393744648bb1;Пилар;Сердце;Альбом;288756
d0c768e3-7169-3462-808f-e39f8a809cec;Пилар;Питер Пэн;;185640
20028a8b-4617-3d43-a9b8-7c0d151303ef;Разнотравие;Грешник;Каторга;274207
01f7ea84-c4c9-3e07-ab35-597dd4698e2c;Разнотравие;Домовинка;Каторга;270785
4f274f28-69fe-3a52-b9db-25a88c573485;Разнотравие;Каторга;Каторга;231340
3b7933f1-fb44-3240-aa7e-cf43bd7ec61a;Рекорд Оркестр;Гастарбайтер-Буги;#лезгинобалкано;190000
a7345f7a-c29f-316b-b8bc-518253413274;Рекорд Оркестр;Лада Седан;#лезгинобалкано;237000
af70b35b-4344-3657-b3cf-95d334972a1c;Рекорд Оркестр;Три звезды;#лезгинобалкано;234000
a6982416-7971-3ef8-944a-0140dbe60bc4;Ричи Коцен;You Can't Save Me;The Essential Richie Kotzen;257000
c884d40a-fa34-3dea-844c-fa275913ab56;Саймон Макбрайд;Don't Be a Fool;Crossing the Line;227000
210dcb16-390d-3922-8dc7-9abeafdfcbed;Сандра Насич;Fever;The Signal;202000
9219926e-eaf6-3056-af87-7f893d030a51;Сара Коннор;Under My Skin (T.S.O.B. Mix);Under My Skin;194000
d7041042-0410-3cb2-81a6-18784cb2be9d;Сергей Бабкин и K.P.S.S.;Париж;Свинец (Plumbum);227341
35028f95-e18d-39cf-8f54-558d0d33af5a;Слот;Зеркала;4ever;214000
81f69a9a-3156-314e-9315-04b4c1647fb4;Слот;Лего;F5;206000
fc728e07-922b-391b-bd83-d2a3a8d2abe0;Слот;Одинокие Люди;F5;203000
be9085a6-e577-3cfb-a7a6-dcb6bf13f03d;Слот;Сумерки;F5;231000
6ab90782-87dd-354d-8899-39a54d451702;Слот;Ctrl+Z;Septima;249000
777b0e1b-225a-32a8-b80f-50be39b3a744;Слот;Зал ожидания;Septima;233000
4107f4b1-33a0-3ef6-85f8-64de8f67c2c9;Слот;Круги на воде;Septima;281000
6afa442d-60e8-3d96-98f5-8c3048cc923c;Слот;Мочит, как хочет!;Septima;228000
2fa72b0d-1652-35f8-9cf9-5a904cab425b;Слот;Платно;Septima;246000
3110b2cc-8882-3e1c-baa9-738945b1d03b;Слот;Реинкарнация;Septima;231000
51cd2e56-8d87-312f-a798-e6bed76d2f9e;Слот;Страх и агрессия;Septima;239000
6a87a572-e349-3891-8f8c-cd6e555b6d64;Слот;Туда, где небо...;Septima;241000
2794d38c-1895-316b-a2b9-f9d11c8c5d22;Слот;Я знаю;Septima;224000
e2a0e417-00bf-3cb1-b40c-080289303877;Слот;Одни;Slot1;191000
181fec4c-fab2-33db-b613-674869cebb0a;Слот;Предательская;Slot1;234000
f920f4da-45c0-33e4-ac5d-a3921187eba0;Слот;Хаос;Slot1;207000
6771bc15-8580-3d57-88b7-8206ccb7bb63;Слот;2 войны;Две войны (10TH anniversary edition);225000
add5b9f4-3880-32a5-9bc6-1ab06c92f937;Слот;7 звонков;Две войны (10TH anniversary edition);284000
38642996-0b74-362d-8208-32fe640a2c70;Слот;Две Войны;Две Войны;225000
8e17e127-2be9-3ee8-80a3-919013ccfa2b;Слот;Мёртвые Звёзды;Тринити;180000
51496d57-e895-3855-b5e1-0a139ea90a99;Слот;Над Пропастью Во Лжи;Тринити;207000
254bfacc-4456-317d-9d8f-85bb34509145;Слот;Бой!;Шестой;240000
c3799ee4-9cae-384e-b7e3-57bd37f53521;Слот;Три сестры;Шестой;209000
b9e85e93-d8a9-3778-80f6-12c569e19caa;Сплин;Сиануквиль;Реверсивная хроника событий;152000
f1c95649-41cb-3f36-8173-400044ae0b20;Тим Мак-Моррис;It's a Beautiful Day;Alive;134000
383844c8-3b93-333f-8551-df28357c83d3;Тимо Маас;First Day;Pictures;232000
1389c3cf-6b07-3ae3-9c8e-c077f0473735;Тимур Шаов;Любовь к домашним животным;Верните, ТоВАРИщи, оптимизм!;264000
658bf9b8-f264-3f28-a20c-96ea7e19bfce;Тимур Шаов;Суррогаты;Верните, ТоВАРИщи, оптимизм!;193000
c22f764f-2c45-3234-9718-2c82b244fc09;Тимур Шаов;Любовное чтиво;Любовное чтиво;361000
1cfe9147-6344-3d96-a549-3a56dbfc3c2f;Торба-на-Круче;Друг;Так не бывает;300000
593f17d2-7397-3e82-bf98-0d213982b82c;Чиж и Со.;Полонез;;326504
e5f9aff2-d81e-3093-9f4c-4e3b5f291a7d;Энди Тиммонс;Cry for You;That Was Then, This Is Now;415000
6d3362f1-e8b5-3727-95c9-b4b7f28b3638;Энди Тиммонс;Groove or Die;That Was Then, This Is Now;148000
fccc781a-4d7f-307b-b5f8-7584866b1434;Юрий Антонов;Я вспоминаю (Ю. Антонов - Л. Фадеев);Юрий Антонов - Серия «ЗВЁЗДНАЯ КОЛЛЕКЦИЯ» Часть 2;344000
34f00f73-d922-3ab1-b318-446c33fd61bd;Юта;Вольная;Рожь и клевер;165119
13581efd-d6f4-3fda-b926-1742832441c0;Юта;Имя;Рожь и клевер;251297
fcebb395-1008-3c8a-bde9-b3ba522292e6;Юта;Фиолетово-Черный;Рожь и клевер;190772
